# Eigenvalor 1 =     1.2500
 # X      Psi(x)     |Psi(x)|^2
 -0.59899979096371680       0.57672239450697760       0.33260872032586192     
 -0.59799979091621935       0.57646303894545003       0.33230963527022345     
 -0.59699979086872190       0.57620244837163814       0.33200926150947030     
 -0.59599979082122445       0.57594062265526846       0.33170760082453832     
 -0.59499979077372700       0.57567756167049122       0.33140465501088223     
 -0.59399979072622955       0.57541326529588355       0.33110042587847088     
 -0.59299979067873210       0.57514773341445291       0.33079491525178262     
 -0.59199979063123465       0.57488096591363980       0.33048812496979946     
 -0.59099979058373719       0.57461296268532036       0.33018005688600138     
 -0.58999979053623974       0.57434372362581043       0.32987071286836134     
 -0.58899979048874229       0.57407324863586784       0.32956009479933895     
 -0.58799979044124484       0.57380153762069575       0.32924820457587473     
 -0.58699979039374739       0.57352859048994498       0.32893504410938301     
 -0.58599979034624994       0.57325440715771780       0.32862061532574649     
 -0.58499979029875249       0.57297898754257015       0.32830492016530877     
 -0.58399979025125504       0.57270233156751493       0.32798796058286783     
 -0.58299979020375758       0.57242443916002494       0.32766973854766912     
 -0.58199979015626013       0.57214531025203508       0.32735025604339746     
 -0.58099979010876268       0.57186494477994565       0.32702951506817030     
 -0.57999979006126523       0.57158334268462518       0.32670751763452965     
 -0.57899979001376778       0.57130050391141296       0.32638426576943436     
 -0.57799978996627033       0.57101642841012201       0.32605976151425198     
 -0.57699978991877288       0.57073111613504146       0.32573400692475019     
 -0.57599978987127542       0.57044456704493951       0.32540700407108847     
 -0.57499978982377797       0.57015678110306611       0.32507875503780964     
 -0.57399978977628052       0.56986775827715541       0.32474926192383041     
 -0.57299978972878307       0.56957749853942841       0.32441852684243255     
 -0.57199978968128562       0.56928600186659561       0.32408655192125352     
 -0.57099978963378817       0.56899326823985974       0.32375333930227695     
 -0.56999978958629072       0.56869929764491811       0.32341889114182315     
 -0.56899978953879327       0.56840409007196502       0.32308320961053855     
 -0.56799978949129581       0.56810764551569437       0.32274629689338585     
 -0.56699978944379836       0.56780996397530215       0.32240815518963389     
 -0.56599978939630091       0.56751104545448905       0.32206878671284711     
 -0.56499978934880346       0.56721088996146263       0.32172819369087446     
 -0.56399978930130601       0.56690949750893971       0.32138637836583850     
 -0.56299978925380856       0.56660686811414884       0.32104334299412446     
 -0.56199978920631111       0.56630300179883242       0.32069908984636841     
 -0.56099978915881366       0.56599789858924954       0.32035362120744643     
 -0.55999978911131620       0.56569155851617781       0.32000693937646224     
 -0.55899978906381875       0.56538398161491565       0.31965904666673528     
 -0.55799978901632130       0.56507516792528489       0.31930994540578894     
 -0.55699978896882385       0.56476511749163261       0.31895963793533760     
 -0.55599978892132640       0.56445383036283336       0.31860812661127424     
 -0.55499978887382895       0.56414130659229178       0.31825541380365813     
 -0.55399978882633150       0.56382754623794396       0.31790150189670086     
 -0.55299978877883404       0.56351254936226047       0.31754639328875406     
 -0.55199978873133659       0.56319631603224762       0.31719009039229534     
 -0.55099978868383914       0.56287884631944995       0.31683259563391497     
 -0.54999978863634169       0.56256014029995260       0.31647391145430237     
 -0.54899978858884424       0.56224019805438263       0.31611404030823143     
 -0.54799978854134679       0.56191901966791136       0.31575298466454654     
 -0.54699978849384934       0.56159660523025634       0.31539074700614839     
 -0.54599978844635189       0.56127295483568307       0.31502732982997872     
 -0.54499978839885443       0.56094806858300761       0.31466273564700659     
 -0.54399978835135698       0.56062194657559761       0.31429696698221221     
 -0.54299978830385953       0.56029458892137451       0.31393002637457207     
 -0.54199978825636208       0.55996599573281569       0.31356191637704378     
 -0.54099978820886463       0.55963616712695574       0.31319263955654991     
 -0.53999978816136718       0.55930510322538896       0.31282219849396298     
 -0.53899978811386973       0.55897280415427020       0.31245059578408813     
 -0.53799978806637228       0.55863927004431746       0.31207783403564787     
 -0.53699978801887482       0.55830450103081286       0.31170391587126489     
 -0.53599978797137737       0.55796849725360520       0.31132884392744642     
 -0.53499978792387992       0.55763125885711073       0.31095262085456604     
 -0.53399978787638247       0.55729278599031551       0.31057524931684760     
 -0.53299978782888502       0.55695307880677636       0.31019673199234726     
 -0.53199978778138757       0.55661213746462324       0.30981707157293664     
 -0.53099978773389012       0.55626996212656010       0.30943627076428459     
 -0.52999978768639266       0.55592655295986670       0.30905433228583951     
 -0.52899978763889521       0.55558191013640013       0.30867125887081098     
 -0.52799978759139776       0.55523603383259623       0.30828705326615197     
 -0.52699978754390031       0.55488892422947134       0.30790171823253998     
 -0.52599978749640286       0.55454058151262309       0.30751525654435818     
 -0.52499978744890541       0.55419100587223258       0.30712767098967692     
 -0.52399978740140796       0.55384019750306501       0.30673896437023407     
 -0.52299978735391051       0.55348815660447181       0.30634913950141629     
 -0.52199978730641305       0.55313488338039152       0.30595819921223932     
 -0.52099978725891560       0.55278037803935087       0.30556614634532764     
 -0.51999978721141815       0.55242464079446663       0.30517298375689550     
 -0.51899978716392070       0.55206767186344619       0.30477871431672571     
 -0.51799978711642325       0.55170947146858962       0.30438334090815050     
 -0.51699978706892580       0.55135003983679021       0.30398686642803013     
 -0.51599978702142835       0.55098937719953589       0.30358929378673244     
 -0.51499978697393090       0.55062748379291027       0.30319062590811163     
 -0.51399978692643344       0.55026435985759392       0.30279086572948760     
 -0.51299978687893599       0.54990000563886543       0.30239001620162426     
 -0.51199978683143854       0.54953442138660225       0.30198808028870772     
 -0.51099978678394109       0.54916760735528203       0.30158506096832521     
 -0.50999978673644364       0.54879956380398376       0.30118096123144283     
 -0.50899978668894619       0.54843029099638818       0.30077578408238304     
 -0.50799978664144874       0.54805978920077913       0.30036953253880244     
 -0.50699978659395128       0.54768805869004489       0.29996220963167003     
 -0.50599978654645383       0.54731509974167802       0.29955381840524298     
 -0.50499978649895638       0.54694091263777744       0.29914436191704491     
 -0.50399978645145893       0.54656549766504836       0.29873384323784197     
 -0.50299978640396148       0.54618885511480386       0.29832226545162022     
 -0.50199978635646403       0.54581098528296501       0.29790963165556106     
 -0.50099978630896658       0.54543188847006219       0.29749594496001835     
 -0.49999978626146913       0.54505156498123541       0.29708120848849390     
 -0.49899978621397167       0.54467001512623570       0.29666542537761381     
 -0.49799978616647422       0.54428723921942501       0.29624859877710358     
 -0.49699978611897677       0.54390323757977765       0.29583073184976405     
 -0.49599978607147932       0.54351801053088011       0.29541182777144592     
 -0.49499978602398187       0.54313155840093241       0.29499188973102547     
 -0.49399978597648442       0.54274388152274833       0.29457092093037907     
 -0.49299978592898697       0.54235498023375628       0.29414892458435815     
 -0.49199978588148952       0.54196485487599910       0.29372590392076275     
 -0.49099978583399206       0.54157350579613561       0.29330186218031695     
 -0.48999978578649461       0.54118093334544060       0.29287680261664223     
 -0.48899978573899716       0.54078713787980515       0.29245072849623138     
 -0.48799978569149971       0.54039211975973711       0.29202364309842205     
 -0.48699978564400226       0.53999587935036208       0.29159554971537083     
 -0.48599978559650481       0.53959841702142308       0.29116645165202559     
 -0.48499978554900736       0.53919973314728109       0.29073635222609912     
 -0.48399978550150990       0.53879982810691551       0.29030525476804170     
 -0.48299978545401245       0.53839870228392483       0.28987316262101431     
 -0.48199978540651500       0.53799635606652596       0.28944007914086017     
 -0.48099978535901755       0.53759278984755543       0.28900600769607787     
 -0.47999978531152010       0.53718800402446898       0.28857095166779290     
 -0.47899978526402265       0.53678199899934209       0.28813491444972972     
 -0.47799978521652520       0.53637477517887033       0.28769789944818369     
 -0.47699978516902775       0.53596633297436880       0.28725991008199198     
 -0.47599978512153029       0.53555667280177288       0.28682094978250522     
 -0.47499978507403284       0.53514579508163829       0.28638102199355880     
 -0.47399978502653539       0.53473370023914091       0.28594013017144343     
 -0.47299978497903794       0.53432038870407683       0.28549827778487574     
 -0.47199978493154049       0.53390586091086245       0.28505546831496920     
 -0.47099978488404304       0.53349011729853490       0.28461170525520452     
 -0.46999978483654559       0.53307315831075108       0.28416699211139906     
 -0.46899978478904814       0.53265498439578829       0.28372133240167746     
 -0.46799978474155068       0.53223559600654402       0.28327472965644113     
 -0.46699978469405323       0.53181499360053563       0.28282718741833773     
 -0.46599978464655578       0.53139317763990046       0.28237870924223080     
 -0.46499978459905833       0.53097014859139535       0.28192929869516847     
 -0.46399978455156088       0.53054590692639669       0.28147895935635281     
 -0.46299978450406343       0.53012045312090006       0.28102769481710838     
 -0.46199978445656598       0.52969378765552011       0.28057550868085124     
 -0.46099978440906852       0.52926591101549025       0.28012240456305687     
 -0.45999978436157107       0.52883682369066221       0.27966838609122852     
 -0.45899978431407362       0.52840652617550565       0.27921345690486532     
 -0.45799978426657617       0.52797501896910837       0.27875762065543036     
 -0.45699978421907872       0.52754230257517487       0.27830088100631734     
 -0.45599978417158127       0.52710837750202710       0.27784324163281954     
 -0.45499978412408382       0.52667324426260320       0.27738470622209571     
 -0.45399978407658637       0.52623690337445728       0.27692527847313786     
 -0.45299978402908891       0.52579935535975908       0.27646496209673821     
 -0.45199978398159146       0.52536060074529323       0.27600376081545541     
 -0.45099978393409401       0.52492064006245898       0.27554167836358162     
 -0.44999978388659656       0.52447947384726890       0.27507871848710802     
 -0.44899978383909911       0.52403710264034942       0.27461488494369213     
 -0.44799978379160166       0.52359352698693928       0.27415018150262271     
 -0.44699978374410421       0.52314874743688899       0.27368461194478588     
 -0.44599978369660676       0.52270276454466080       0.27321818006263110     
 -0.44499978364910930       0.52225557886932705       0.27275088966013589     
 -0.44399978360161185       0.52180719097457018       0.27228274455277157     
 -0.44299978355411440       0.52135760142868159       0.27181374856746804     
 -0.44199978350661695       0.52090681080456092       0.27134390554257865     
 -0.44099978345911950       0.52045481967971519       0.27087321932784486     
 -0.43999978341162205       0.52000162863625798       0.27040169378436074     
 -0.43899978336412460       0.51954723826090909       0.26992933278453785     
 -0.43799978331662714       0.51909164914499262       0.26945614021206810     
 -0.43699978326912969       0.51863486188443653       0.26898211996188853     
 -0.43599978322163224       0.51817687707977200       0.26850727594014512     
 -0.43499978317413479       0.51771769533613199       0.26803161206415599     
 -0.43399978312663734       0.51725731726325030       0.26755513226237476     
 -0.43299978307913989       0.51679574347546076       0.26707784047435423     
 -0.43199978303164244       0.51633297459169614       0.26659974065070913     
 -0.43099978298414499       0.51586901123548679       0.26612083675307879     
 -0.42999978293664753       0.51540385403495981       0.26564113275409018     
 -0.42899978288915008       0.51493750362283752       0.26516063263731982     
 -0.42799978284165263       0.51446996063643680       0.26467934039725682     
 -0.42699978279415518       0.51400122571766749       0.26419726003926458     
 -0.42599978274665773       0.51353129951303156       0.26371439557954290     
 -0.42499978269916028       0.51306018267362108       0.26323075104508942     
 -0.42399978265166283       0.51258787585511811       0.26274633047366197     
 -0.42299978260416538       0.51211437971779250       0.26226113791373934     
 -0.42199978255666792       0.51163969492650052       0.26177517742448253     
 -0.42099978250917047       0.51116382215068423       0.26128845307569631     
 -0.41999978246167302       0.51068676206436947       0.26080096894778992     
 -0.41899978241417557       0.51020851534616440       0.26031272913173725     
 -0.41799978236667812       0.50972908267925843       0.25982373772903827     
 -0.41699978231918067       0.50924846475142049       0.25933399885167874     
 -0.41599978227168322       0.50876666225499811       0.25884351662209132     
 -0.41499978222418576       0.50828367588691459       0.25835229517311403     
 -0.41399978217668831       0.50779950634866888       0.25786033864795183     
 -0.41299978212919086       0.50731415434633331       0.25736765120013527     
 -0.41199978208169341       0.50682762059055175       0.25687423699348028     
 -0.41099978203419596       0.50633990579653865       0.25638010020204766     
 -0.40999978198669851       0.50585101068407690       0.25588524501010207     
 -0.40899978193920106       0.50536093597751619       0.25538967561207121     
 -0.40799978189170361       0.50486968240577146       0.25489339621250456     
 -0.40699978184420615       0.50437725070232087       0.25439641102603183     
 -0.40599978179670870       0.50388364160520460       0.25389872427732230     
 -0.40499978174921125       0.50338885585702220       0.25340034020104185     
 -0.40399978170171380       0.50289289420493166       0.25290126304181260     
 -0.40299978165421635       0.50239575740064679       0.25240149705416953     
 -0.40199978160671890       0.50189744620043586       0.25190104650251943     
 -0.40099978155922145       0.50139796136511938       0.25139991566109776     
 -0.39999978151172400       0.50089730366006868       0.25089810881392705     
 -0.39899978146422654       0.50039547385520322       0.25039563025477335     
 -0.39799978141672909       0.49989247272498899       0.24989248428710387     
 -0.39699978136923164       0.49938830104843657       0.24938867522404390     
 -0.39599978132173419       0.49888295960909879       0.24888420738833369     
 -0.39499978127423674       0.49837644919506902       0.24837908511228521     
 -0.39399978122673929       0.49786877059897905       0.24787331273773883     
 -0.39299978117924184       0.49735992461799655       0.24736689461601921     
 -0.39199978113174438       0.49684991205382334       0.24685983510789200     
 -0.39099978108424693       0.49633873371269294       0.24635213858351951     
 -0.38999978103674948       0.49582639040536847       0.24584380942241688     
 -0.38899978098925203       0.49531288294714060       0.24533485201340779     
 -0.38799978094175458       0.49479821215782505       0.24482527075458005     
 -0.38699978089425713       0.49428237886176035       0.24431507005324080     
 -0.38599978084675968       0.49376538388780566       0.24380425432587211     
 -0.38499978079926223       0.49324722806933818       0.24329282799808571     
 -0.38399978075176477       0.49272791224425083       0.24278079550457815     
 -0.38299978070426732       0.49220743725495036       0.24226816128908590     
 -0.38199978065676987       0.49168580394835421       0.24175492980433941     
 -0.38099978060927242       0.49116301317588834       0.24124110551201786     
 -0.37999978056177497       0.49063906579348493       0.24072669288270362     
 -0.37899978051427752       0.49011396266157958       0.24021169639583623     
 -0.37799978046678007       0.48958770464510915       0.23969612053966663     
 -0.37699978041928262       0.48906029261350870       0.23917996981121076     
 -0.37599978037178516       0.48853172744070944       0.23866324871620362     
 -0.37499978032428771       0.48800201000513582       0.23814596176905267     
 -0.37399978027679026       0.48747114118970292       0.23762811349279128     
 -0.37299978022929281       0.48693912188181349       0.23710970841903162     
 -0.37199978018179536       0.48640595297335598       0.23659075108791858     
 -0.37099978013429791       0.48587163536070127       0.23607124604808224     
 -0.36999978008680046       0.48533616994470014       0.23555119785659084     
 -0.36899978003930300       0.48479955763068022       0.23503061107890325     
 -0.36799977999180555       0.48426179932844343       0.23450949028882162     
 -0.36699977994430810       0.48372289595226320       0.23398784006844406     
 -0.36599977989681065       0.48318284842088155       0.23346566500811661     
 -0.36499977984931320       0.48264165765750611       0.23294296970638531     
 -0.36399977980181575       0.48209932458980731       0.23241975876994839     
 -0.36299977975431830       0.48155585014991520       0.23189603681360757     
 -0.36199977970682085       0.48101123527441703       0.23137180846022057     
 -0.36099977965932339       0.48046548090435365       0.23084707834065182     
 -0.35999977961182594       0.47991858798521686       0.23032185109372433     
 -0.35899977956432849       0.47937055746694640       0.22979613136617097     
 -0.35799977951683104       0.47882139030392662       0.22926992381258524     
 -0.35699977946933359       0.47827108745498376       0.22874323309537273     
 -0.35599977942183614       0.47771964988338228       0.22821606388470134     
 -0.35499977937433869       0.47716707855682194       0.22768842085845228     
 -0.35399977932684124       0.47661337444743512       0.22716030870217099     
 -0.35299977927934378       0.47605853853178282       0.22663173210901694     
 -0.35199977923184633       0.47550257179085192       0.22610269577971429     
 -0.35099977918434888       0.47494547521005182       0.22557320442250195     
 -0.34999977913685143       0.47438724977921098       0.22504326275308351     
 -0.34899977908935398       0.47382789649257406       0.22451287549457749     
 -0.34799977904185653       0.47326741634879799       0.22398204737746649     
 -0.34699977899435908       0.47270581035094900       0.22345078313954736     
 -0.34599977894686162       0.47214307950649909       0.22291908752588033     
 -0.34499977889936417       0.47157922482732267       0.22238696528873855     
 -0.34399977885186672       0.47101424732969310       0.22185442118755730     
 -0.34299977880436927       0.47044814803427903       0.22132145998888292     
 -0.34199977875687182       0.46988092796614139       0.22078808646632217     
 -0.34099977870937437       0.46931258815472920       0.22025430540049046     
 -0.33999977866187692       0.46874312963387638       0.21972012157896104     
 -0.33899977861437947       0.46817255344179842       0.21918553979621361     
 -0.33799977856688201       0.46760086062108830       0.21865056485358245     
 -0.33699977851938456       0.46702805221871313       0.21811520155920505     
 -0.33599977847188711       0.46645412928601016       0.21757945472796988     
 -0.33499977842438966       0.46587909287868373       0.21704332918146521     
 -0.33399977837689221       0.46530294405680089       0.21650682974792637     
 -0.33299977832939476       0.46472568388478808       0.21596996126218398     
 -0.33199977828189731       0.46414731343142718       0.21543272856561149     
 -0.33099977823439986       0.46356783376985161       0.21489513650607278     
 -0.32999977818690240       0.46298724597754282       0.21435718993786973     
 -0.32899977813940495       0.46240555113632620       0.21381889372168958     
 -0.32799977809190750       0.46182275033236736       0.21328025272455212     
 -0.32699977804441005       0.46123884465616805       0.21274127181975672     
 -0.32599977799691260       0.46065383520256253       0.21220195588682964     
 -0.32499977794941515       0.46006772307071325       0.21166230981147049     
 -0.32399977790191770       0.45948050936410706       0.21112233848549927     
 -0.32299977785442024       0.45889219519055119       0.21058204680680292     
 -0.32199977780692279       0.45830278166216931       0.21004143967928204     
 -0.32099977775942534       0.45771226989539732       0.20950052201279704     
 -0.31999977771192789       0.45712066101097926       0.20895929872311461     
 -0.31899977766443044       0.45652795613396341       0.20841777473185402     
 -0.31799977761693299       0.45593415639369772       0.20787595496643282     
 -0.31699977756943554       0.45533926292382626       0.20733384436001337     
 -0.31599977752193809       0.45474327686228450       0.20679144785144832     
 -0.31499977747444063       0.45414619935129535       0.20624877038522649     
 -0.31399977742694318       0.45354803153736489       0.20570581691141854     
 -0.31299977737944573       0.45294877457127808       0.20516259238562248     
 -0.31199977733194828       0.45234842960809424       0.20461910176890899     
 -0.31099977728445083       0.45174699780714322       0.20407535002776706     
 -0.30999977723695338       0.45114448033202070       0.20353134213404903     
 -0.30899977718945593       0.45054087835058365       0.20298708306491542     
 -0.30799977714195848       0.44993619303494653       0.20244257780278066     
 -0.30699977709446102       0.44933042556147623       0.20189783133525732     
 -0.30599977704696357       0.44872357711078803       0.20135284865510134     
 -0.30499977699946612       0.44811564886774102       0.20080763476015656     
 -0.30399977695196867       0.44750664202143348       0.20026219465329942     
 -0.30299977690447122       0.44689655776519843       0.19971653334238335     
 -0.30199977685697377       0.44628539729659900       0.19917065584018320     
 -0.30099977680947632       0.44567316181742389       0.19862456716433971     
 -0.29999977676197886       0.44505985253368296       0.19807827233730363     
 -0.29899977671448141       0.44444547065560236       0.19753177638627989     
 -0.29799977666698396       0.44383001739761963       0.19698508434317133     
 -0.29699977661948651       0.44321349397837972       0.19643820124452324     
 -0.29599977657198906       0.44259590162072965       0.19589113213146661     
 -0.29499977652449161       0.44197724155171397       0.19534388204966213     
 -0.29399977647699416       0.44135751500257014       0.19479645604924392     
 -0.29299977642949671       0.44073672320872359       0.19424885918476303     
 -0.29199977638199925       0.44011486740978278       0.19370109651513068     
 -0.29099977633450180       0.43949194884953469       0.19315317310356200     
 -0.28999977628700435       0.43886796877593959       0.19260509401751907     
 -0.28899977623950690       0.43824292844112633       0.19205686432865418     
 -0.28799977619200945       0.43761682910138766       0.19150848911275314     
 -0.28699977614451200       0.43698967201717487       0.19095997344967808     
 -0.28599977609701455       0.43636145845309288       0.19041132242331030     
 -0.28499977604951710       0.43573218967789545       0.18986254112149345     
 -0.28399977600201964       0.43510186696448011       0.18931363463597614     
 -0.28299977595452219       0.43447049158988310       0.18876460806235468     
 -0.28199977590702474       0.43383806483527410       0.18821546650001550     
 -0.28099977585952729       0.43320458798595135       0.18766621505207787     
 -0.27999977581202984       0.43257006233133644       0.18711685882533630     
 -0.27899977576453239       0.43193448916496924       0.18656740293020294     
 -0.27799977571703494       0.43129786978450257       0.18601785248064973     
 -0.27699977566953748       0.43066020549169731       0.18546821259415094     
 -0.27599977562204003       0.43002149759241676       0.18491848839162489     
 -0.27499977557454258       0.42938174739662155       0.18436868499737610     
 -0.27399977552704513       0.42874095621836450       0.18381880753903754     
 -0.27299977547954768       0.42809912537578537       0.18326886114751240     
 -0.27199977543205023       0.42745625619110517       0.18271885095691573     
 -0.27099977538455278       0.42681234999062118       0.18216878210451651     
 -0.26999977533705533       0.42616740810470122       0.18161865973067895     
 -0.26899977528955787       0.42552143186777863       0.18106848897880456     
 -0.26799977524206042       0.42487442261834651       0.18051827499527331     
 -0.26699977519456297       0.42422638169895249       0.17996802292938532     
 -0.26599977514706552       0.42357731045619312       0.17941773793330221     
 -0.26499977509956807       0.42292721024070851       0.17886742516198845     
 -0.26399977505207062       0.42227608240717657       0.17831708977315258     
 -0.26299977500457317       0.42162392831430773       0.17776673692718850     
 -0.26199977495707572       0.42097074932483913       0.17721637178711655     
 -0.26099977490957826       0.42031654680552921       0.17666599951852463     
 -0.25999977486208081       0.41966132212715179       0.17611562528950905     
 -0.25899977481458336       0.41900507666449094       0.17556525427061592     
 -0.25799977476708591       0.41834781179633462       0.17501489163478143     
 -0.25699977471958846       0.41768952890546968       0.17446454255727320     
 -0.25599977467209101       0.41703022937867545       0.17391421221563066     
 -0.25499977462459356       0.41636991460671857       0.17336390578960612     
 -0.25399977457709610       0.41570858598434679       0.17281362846110504     
 -0.25299977452959865       0.41504624491028336       0.17226338541412692     
 -0.25199977448210120       0.41438289278722112       0.17171318183470560     
 -0.25099977443460375       0.41371853102181688       0.17116302291085006     
 -0.24999977438710630       0.41305316102468526       0.17061291383248456     
 -0.24899977433960885       0.41238678421039293       0.17006285979138919     
 -0.24799977429211140       0.41171940199745261       0.16951286598113999     
 -0.24699977424461395       0.41105101580831738       0.16896293759704958     
 -0.24599977419711649       0.41038162706937426       0.16841307983610695     
 -0.24499977414961904       0.40971123721093849       0.16786329789691792     
 -0.24399977410212159       0.40903984766724749       0.16731359697964504     
 -0.24299977405462414       0.40836745987645473       0.16676398228594785     
 -0.24199977400712669       0.40769407528062368       0.16621445901892284     
 -0.24099977395962924       0.40701969532572185       0.16566503238304345     
 -0.23999977391213179       0.40634432146161453       0.16511570758409994     
 -0.23899977386463434       0.40566795514205861       0.16456648982913927     
 -0.23799977381713688       0.40499059782469649       0.16401738432640506     
 -0.23699977376963943       0.40431225097104995       0.16346839628527729     
 -0.23599977372214198       0.40363291604651391       0.16291953091621214     
 -0.23499977367464453       0.40295259452034998       0.16237079343068159     
 -0.23399977362714708       0.40227128786568039       0.16182218904111309     
 -0.23299977357964963       0.40158899755948169       0.16127372296082940     
 -0.23199977353215218       0.40090572508257821       0.16072540040398778     
 -0.23099977348465472       0.40022147191963625       0.16017722658552019     
 -0.22999977343715727       0.39953623955915718       0.15962920672107223     
 -0.22899977338965982       0.39885002949347137       0.15908134602694299     
 -0.22799977334216237       0.39816284321873147       0.15853364972002412     
 -0.22699977329466492       0.39747468223490628       0.15798612301773973     
 -0.22599977324716747       0.39678554804577426       0.15743877113798543     
 -0.22499977319967002       0.39609544215891695       0.15689159929906793     
 -0.22399977315217257       0.39540436608571239       0.15634461271964406     
 -0.22299977310467511       0.39471232134132883       0.15579781661866043     
 -0.22199977305717766       0.39401930944471802       0.15525121621529245     
 -0.22099977300968021       0.39332533191860858       0.15470481672888362     
 -0.21999977296218276       0.39263039028949936       0.15415862337888458     
 -0.21899977291468531       0.39193448608765313       0.15361264138479278     
 -0.21799977286718786       0.39123762084708957       0.15306687596609103     
 -0.21699977281969041       0.39053979610557898       0.15252133234218720     
 -0.21599977277219296       0.38984101340463528       0.15197601573235303     
 -0.21499977272469550       0.38914127428950923       0.15143093135566305     
 -0.21399977267719805       0.38844058030918222       0.15088608443093424     
 -0.21299977262970060       0.38773893301635881       0.15034148017666438     
 -0.21199977258220315       0.38703633396746023       0.14979712381097141     
 -0.21099977253470570       0.38633278472261784       0.14925302055153258     
 -0.20999977248720825       0.38562828684566591       0.14870917561552319     
 -0.20899977243971080       0.38492284190413495       0.14816559421955566     
 -0.20799977239221334       0.38421645146924488       0.14762228157961860     
 -0.20699977234471589       0.38350911711589780       0.14707924291101543     
 -0.20599977229721844       0.38280084042267160       0.14653648342830369     
 -0.20499977224972099       0.38209162297181265       0.14599400834523382     
 -0.20399977220222354       0.38138146634922870       0.14545182287468786     
 -0.20299977215472609       0.38067037214448224       0.14490993222861859     
 -0.20199977210722864       0.37995834195078337       0.14436834161798842     
 -0.20099977205973119       0.37924537736498271       0.14382705625270814     
 -0.19999977201223373       0.37853147998756420       0.14328608134157572     
 -0.19899977196473628       0.37781665142263832       0.14274542209221538     
 -0.19799977191723883       0.37710089327793478       0.14220508371101637     
 -0.19699977186974138       0.37638420716479554       0.14166507140307172     
 -0.19599977182224393       0.37566659469816732       0.14112539037211710     
 -0.19499977177474648       0.37494805749659488       0.14058604582046982     
 -0.19399977172724903       0.37422859718221335       0.14004704294896730     
 -0.19299977167975157       0.37350821538074147       0.13950838695690637     
 -0.19199977163225412       0.37278691372147404       0.13897008304198175     
 -0.19099977158475667       0.37206469383727475       0.13843213640022500     
 -0.18999977153725922       0.37134155736456897       0.13789455222594346     
 -0.18899977148976177       0.37061750594333620       0.13735733571165884     
 -0.18799977144226432       0.36989254121710308       0.13682049204804630     
 -0.18699977139476687       0.36916666483293559       0.13628402642387299     
 -0.18599977134726942       0.36843987844143200       0.13574794402593718     
 -0.18499977129977196       0.36771218369671571       0.13521225003900719     
 -0.18399977125227451       0.36698358225642719       0.13467694964575985     
 -0.18299977120477706       0.36625407578171698       0.13414204802671970     
 -0.18199977115727961       0.36552366593723812       0.13360755036019764     
 -0.18099977110978216       0.36479235439113866       0.13307346182223009     
 -0.17999977106228471       0.36406014281505428       0.13253978758651772     
 -0.17899977101478726       0.36332703288410040       0.13200653282436417     
 -0.17799977096728981       0.36259302627686490       0.13147370270461525     
 -0.17699977091979235       0.36185812467540057       0.13094130239359775     
 -0.17599977087229490       0.36112232976521752       0.13040933705505850     
 -0.17499977082479745       0.36038564323527528       0.12987781185010311     
 -0.17399977077730000       0.35964806677797562       0.12934673193713520     
 -0.17299977072980255       0.35890960208915434       0.12881610247179512     
 -0.17199977068230510       0.35817025086807402       0.12828592860689908     
 -0.17099977063480765       0.35743001481741637       0.12775621549237848     
 -0.16999977058731019       0.35668889564327405       0.12722696827521845     
 -0.16899977053981274       0.35594689505514332       0.12669819209939720     
 -0.16799977049231529       0.35520401476591607       0.12616989210582510     
 -0.16699977044481784       0.35446025649187224       0.12564207343228387     
 -0.16599977039732039       0.35371562195267164       0.12511474121336533     
 -0.16499977034982294       0.35297011287134650       0.12458790058041108     
 -0.16399977030232549       0.35222373097429338       0.12406155666145140     
 -0.16299977025482804       0.35147647799126552       0.12353571458114455     
 -0.16199977020733058       0.35072835565536464       0.12301037946071595     
 -0.16099977015983313       0.34997936570303340       0.12248555641789759     
 -0.15999977011233568       0.34922950987404699       0.12196125056686709     
 -0.15899977006483823       0.34847878991150560       0.12143746701818726     
 -0.15799977001734078       0.34772720756182629       0.12091421087874542     
 -0.15699976996984333       0.34697476457473486       0.12039148725169269     
 -0.15599976992234588       0.34622146270325810       0.11986930123638354     
 -0.15499976987484843       0.34546730370371537       0.11934765792831512     
 -0.15399976982735097       0.34471228933571096       0.11882656241906692     
 -0.15299976977985352       0.34395642136212567       0.11830601979624014     
 -0.15199976973235607       0.34319970154910900       0.11778603514339750     
 -0.15099976968485862       0.34244213166607074       0.11726661354000252     
 -0.14999976963736117       0.34168371348567306       0.11674776006135952     
 -0.14899976958986372       0.34092444878382200       0.11622947977855287     
 -0.14799976954236627       0.34016433933965989       0.11571177775838729     
 -0.14699976949486881       0.33940338693555655       0.11519465906332711     
 -0.14599976944737136       0.33864159335710131       0.11467812875143636     
 -0.14499976939987391       0.33787896039309490       0.11416219187631858     
 -0.14399976935237646       0.33711548983554085       0.11364685348705665     
 -0.14299976930487901       0.33635118347963749       0.11313211862815277     
 -0.14199976925738156       0.33558604312376961       0.11261799233946855     
 -0.14099976920988411       0.33482007056949981       0.11210447965616482     
 -0.13999976916238666       0.33405326762156068       0.11159158560864205     
 -0.13899976911488920       0.33328563608784606       0.11107931522248016     
 -0.13799976906739175       0.33251717777940265       0.11056767351837887     
 -0.13699976901989430       0.33174789451042203       0.11005666551209810     
 -0.13599976897239685       0.33097778809823153       0.10954629621439785     
 -0.13499976892489940       0.33020686036328656       0.10903657063097903     
