# Eigenvalor 0 =     0.4999
 # X      Psi(x)     |Psi(x)|^2
  0.81800027634017169       0.53765469909591757       0.28907257545992165     
  0.81900027638766915       0.53721514428468420       0.28860011124881407     
  0.82000027643516660       0.53677541271216334       0.28812784369231326     
  0.82100027648266405       0.53633550540281616       0.28765577435569423     
  0.82200027653016150       0.53589542338079266       0.28718390480047901     
  0.82300027657765895       0.53545516766992729       0.28671223658442996     
  0.82400027662515640       0.53501473929373511       0.28624077126154335     
  0.82500027667265385       0.53457413927540842       0.28576951038204373     
  0.82600027672015131       0.53413336863781269       0.28529845549237748     
  0.82700027676764876       0.53369242840348274       0.28482760813520658     
  0.82800027681514621       0.53325131959461869       0.28435696984940217     
  0.82900027686264366       0.53281004323308268       0.28388654217003945     
  0.83000027691014111       0.53236860034039457       0.28341632662839078     
  0.83100027695763856       0.53192699193772841       0.28294632475192016     
  0.83200027700513601       0.53148521904590873       0.28247653806427758     
  0.83300027705263346       0.53104328268540624       0.28200696808529230     
  0.83400027710013092       0.53060118387633459       0.28153761633096785     
  0.83500027714762837       0.53015892363844652       0.28106848431347620     
  0.83600027719512582       0.52971650299112993       0.28059957354115178     
  0.83700027724262327       0.52927392295340414       0.28013088551848597     
  0.83800027729012072       0.52883118454391587       0.27966242174612121     
  0.83900027733761817       0.52838828878093613       0.27919418372084598     
  0.84000027738511562       0.52794523668235604       0.27872617293558893     
  0.84100027743261307       0.52750202926568279       0.27825839087941329     
  0.84200027748011053       0.52705866754803654       0.27779083903751173     
  0.84300027752760798       0.52661515254614644       0.27732351889120110     
  0.84400027757510543       0.52617148527634661       0.27685643191791665     
  0.84500027762260288       0.52572766675457283       0.27638957959120719     
  0.84600027767010033       0.52528369799635843       0.27592296338072947     
  0.84700027771759778       0.52483958001683106       0.27545658475224361     
  0.84800027776509523       0.52439531383070848       0.27499044516760723     
  0.84900027781259269       0.52395090045229498       0.27452454608477073     
  0.85000027786009014       0.52350634089547798       0.27405888895777242     
  0.85100027790758759       0.52306163617372370       0.27359347523673289     
  0.85200027795508504       0.52261678730007444       0.27312830636785124     
  0.85300027800258249       0.52217179528714386       0.27266338379339888     
  0.85400027805007994       0.52172666114711397       0.27219870895171550     
  0.85500027809757739       0.52128138589173123       0.27173428327720400     
  0.85600027814507484       0.52083597053230313       0.27127010820032615     
  0.85700027819257230       0.52039041607969372       0.27080618514759675     
  0.85800027824006975       0.51994472354432109       0.27034251554158051     
  0.85900027828756720       0.51949889393615289       0.26987910080088623     
  0.86000027833506465       0.51905292826470295       0.26941594234016286     
  0.86100027838256210       0.51860682753902776       0.26895304157009486     
  0.86200027843005955       0.51816059276772264       0.26849039989739770     
  0.86300027847755700       0.51771422495891806       0.26802801872481319     
  0.86400027852505445       0.51726772512027641       0.26756589945110582     
  0.86500027857255191       0.51682109425898781       0.26710404347105754     
  0.86600027862004936       0.51637433338176686       0.26664245217546412     
  0.86700027866754681       0.51592744349484887       0.26618112695113050     
  0.86800027871504426       0.51548042560398644       0.26572006918086699     
  0.86900027876254171       0.51503328071444576       0.26525928024348511     
  0.87000027881003916       0.51458600983100267       0.26479876151379278     
  0.87100027885753661       0.51413861395793981       0.26433851436259148     
  0.87200027890503407       0.51369109409904257       0.26387854015667139     
  0.87300027895253152       0.51324345125759541       0.26341884025880768     
  0.87400027900002897       0.51279568643637863       0.26295941602775674     
  0.87500027904752642       0.51234780063766427       0.26250026881825178     
  0.87600027909502387       0.51189979486321335       0.26204139998099990     
  0.87700027914252132       0.51145167011427151       0.26158281086267759     
  0.87800027919001877       0.51100342739156612       0.26112450280592758     
  0.87900027923751622       0.51055506769530257       0.26066647714935498     
  0.88000027928501368       0.51010659202516007       0.26020873522752308     
  0.88100027933251113       0.50965800138028894       0.25975127837095058     
  0.88200027938000858       0.50920929675930660       0.25929410790610757     
  0.88300027942750603       0.50876047916029465       0.25883722515541263     
  0.88400027947500348       0.50831154958079472       0.25838063143722872     
  0.88500027952250093       0.50786250901780505       0.25792432806586013     
  0.88600027956999838       0.50741335846777724       0.25746831635154899     
  0.88700027961749583       0.50696409892661265       0.25701259760047229     
  0.88800027966499329       0.50651473138965886       0.25655717311473825     
  0.88900027971249074       0.50606525685170645       0.25610204419238364     
  0.89000027975998819       0.50561567630698490       0.25564721212736974     
  0.89100027980748564       0.50516599074915969       0.25519267820958008     
  0.89200027985498309       0.50471620117132854       0.25473844372481697     
  0.89300027990248054       0.50426630856601840       0.25428450995479890     
  0.89400027994997799       0.50381631392518134       0.25383087817715688     
  0.89500027999747545       0.50336621824019134       0.25337754966543197     
  0.89600028004497290       0.50291602250184120       0.25292452568907242     
  0.89700028009247035       0.50246572770033837       0.25247180751343057     
  0.89800028013996780       0.50201533482530258       0.25201939639976068     
  0.89900028018746525       0.50156484486576136       0.25156729360521524     
  0.90000028023496270       0.50111425881014726       0.25111550038284325     
  0.90100028028246015       0.50066357764629399       0.25066401798158666     
  0.90200028032995760       0.50021280236143362       0.25021284764627866     
  0.90300028037745506       0.49976193394219243       0.24976199061764032     
  0.90400028042495251       0.49931097337458819       0.24931144813227871     
  0.90500028047244996       0.49885992164402643       0.24886122142268419     
  0.90600028051994741       0.49840877973529690       0.24841131171722772     
  0.90700028056744486       0.49795754863257075       0.24796172024015906     
  0.90800028061494231       0.49750622931939653       0.24751244821160398     
  0.90900028066243976       0.49705482277869728       0.24706349684756215     
  0.91000028070993721       0.49660332999276680       0.24661486735990484     
  0.91100028075743467       0.49615175194326649       0.24616656095637265     
  0.91200028080493212       0.49570008961122231       0.24571857884057383     
  0.91300028085242957       0.49524834397702083       0.24527092221198155     
  0.91400028089992702       0.49479651602040642       0.24482359226593231     
  0.91500028094742447       0.49434460672047748       0.24437659019362354     
  0.91600028099492192       0.49389261705568355       0.24392991718211207     
  0.91700028104241937       0.49344054800382164       0.24348357441431182     
  0.91800028108991683       0.49298840054203319       0.24303756306899216     
  0.91900028113741428       0.49253617564680063       0.24259188432077605     
  0.92000028118491173       0.49208387429394396       0.24214653934013805     
  0.92100028123240918       0.49163149745861778       0.24170152929340291     
  0.92200028127990663       0.49117904611530766       0.24125685534274352     
  0.92300028132740408       0.49072652123782717       0.24081251864617964     
  0.92400028137490153       0.49027392379931445       0.24036852035757600     
  0.92500028142239898       0.48982125477222882       0.23992486162664070     
  0.92600028146989644       0.48936851512834800       0.23948154359892418     
  0.92700028151739389       0.48891570583876415       0.23903856741581694     
  0.92800028156489134       0.48846282787388123       0.23859593421454892     
  0.92900028161238879       0.48800988220341140       0.23815364512818749     
  0.93000028165988624       0.48755686979637208       0.23771170128563651     
  0.93100028170738369       0.48710379162108253       0.23727010381163499     
  0.93200028175488114       0.48665064864516056       0.23682885382675550     
  0.93300028180237859       0.48619744183551938       0.23638795244740327     
  0.93400028184987605       0.48574417215836457       0.23594740078581491     
  0.93500028189737350       0.48529084057919075       0.23550719995005753     
  0.93600028194487095       0.48483744806277829       0.23506735104402723     
  0.93700028199236840       0.48438399557319028       0.23462785516744841     
  0.93800028203986585       0.48393048407376926       0.23418871341587263     
  0.93900028208736330       0.48347691452713432       0.23374992688067794     
  0.94000028213486075       0.48302328789517729       0.23331149664906733     
  0.94100028218235821       0.48256960513906005       0.23287342380406834     
  0.94200028222985566       0.48211586721921151       0.23243570942453240     
  0.94300028227735311       0.48166207509532410       0.23199835458513363     
  0.94400028232485056       0.48120822972635097       0.23156136035636857     
  0.94500028237234801       0.48075433207050255       0.23112472780455504     
  0.94600028241984546       0.48030038308524359       0.23068845799183174     
  0.94700028246734291       0.47984638372728977       0.23025255197615743     
  0.94800028251484036       0.47939233495260508       0.22981701081131070     
  0.94900028256233782       0.47893823771639832       0.22938183554688926     
  0.95000028260983527       0.47848409297312022       0.22894702722830956     
  0.95100028265733272       0.47802990167646026       0.22851258689680626     
  0.95200028270483017       0.47757566477934349       0.22807851558943187     
  0.95300028275232762       0.47712138323392750       0.22764481433905631     
  0.95400028279982507       0.47666705799159947       0.22721148417436685     
  0.95500028284732252       0.47621269000297317       0.22677852611986782     
  0.95600028289481997       0.47575828021788558       0.22634594119588014     
  0.95700028294231743       0.47530382958539391       0.22591373041854118     
  0.95800028298981488       0.47484933905377286       0.22548189479980493     
  0.95900028303731233       0.47439480957051139       0.22505043534744176     
  0.96000028308480978       0.47394024208230945       0.22461935306503808     
  0.96100028313230723       0.47348563753507528       0.22418864895199669     
  0.96200028317980468       0.47303099687392225       0.22375832400353665     
  0.96300028322730213       0.47257632104316605       0.22332837921069354     
  0.96400028327479959       0.47212161098632133       0.22289881556031932     
  0.96500028332229704       0.47166686764609889       0.22246963403508258     
  0.96600028336979449       0.47121209196440283       0.22204083561346882     
  0.96700028341729194       0.47075728488232749       0.22161242126978084     
  0.96800028346478939       0.47030244734015414       0.22118439197413844     
  0.96900028351228684       0.46984758027734841       0.22075674869247935     
  0.97000028355978429       0.46939268463255734       0.22032949238655944     
  0.97100028360728174       0.46893776134360610       0.21990262401395286     
  0.97200028365477920       0.46848281134749531       0.21947614452805289     
  0.97300028370227665       0.46802783558039796       0.21905005487807203     
  0.97400028374977410       0.46757283497765673       0.21862435600904301     
  0.97500028379727155       0.46711781047378037       0.21819904886181860     
  0.97600028384476900       0.46666276300244186       0.21777413437307322     
  0.97700028389226645       0.46620769349647451       0.21734961347530271     
  0.97800028393976390       0.46575260288786952       0.21692548709682549     
  0.97900028398726135       0.46529749210777310       0.21650175616178316     
  0.98000028403475881       0.46484236208648350       0.21607842159014143     
  0.98100028408225626       0.46438721375344799       0.21565548429769060     
  0.98200028412975371       0.46393204803726018       0.21523294519604669     
  0.98300028417725116       0.46347686586565712       0.21481080519265233     
  0.98400028422474861       0.46302166816551610       0.21438906519077730     
  0.98500028427224606       0.46256645586285244       0.21396772608952022     
  0.98600028431974351       0.46211122988281589       0.21354678878380870     
  0.98700028436724097       0.46165599114968853       0.21312625416440129     
  0.98800028441473842       0.46120074058688149       0.21270612311788795     
  0.98900028446223587       0.46074547911693220       0.21228639652669140     
  0.99000028450973332       0.46029020766150153       0.21186707526906820     
  0.99100028455723077       0.45983492714137103       0.21144816021911000     
  0.99200028460472822       0.45937963847644014       0.21102965224674486     
  0.99300028465222567       0.45892434258572340       0.21061155221773842     
  0.99400028469972312       0.45846904038734754       0.21019386099369530     
  0.99500028474722058       0.45801373279854879       0.20977657943206043     
  0.99600028479471803       0.45755842073567005       0.20935970838612045     
  0.99700028484221548       0.45710310511415814       0.20894324870500511     
  0.99800028488971293       0.45664778684856117       0.20852720123368895     
  0.99900028493721038       0.45619246685252568       0.20811156681299275     
   1.0000002849847078       0.45573714603879378       0.20769634627958486     
   1.0010002850322053       0.45528182856997251       0.20728154342601784     
   1.0020002850797027       0.45482651119519590       0.20686715528599367     
   1.0030002851272002       0.45437119482447813       0.20645318268622387     
   1.0040002851746976       0.45391588036691982       0.20603962644927587     
   1.0050002852221951       0.45346056873070573       0.20562648739357509     
   1.0060002852696925       0.45300526082310155       0.20521376633340627     
   1.0070002853171900       0.45254995755045163       0.20480146407891558     
   1.0080002853646874       0.45209465981817559       0.20438958143611191     
   1.0090002854121849       0.45163936853076642       0.20397811920686945     
   1.0100002854596823       0.45118408459178755       0.20356707818892930     
   1.0110002855071798       0.45072880890386974       0.20315645917590111     
   1.0120002855546772       0.45027354236870926       0.20274626295726580     
   1.0130002856021747       0.44981828588706413       0.20233649031837656     
   1.0140002856496722       0.44936304035875241       0.20192714204046175     
   1.0150002856971696       0.44890780668264907       0.20151821890062663     
   1.0160002857446671       0.44845258575668373       0.20110972167185578     
   1.0170002857921645       0.44799737847783760       0.20070165112301488     
   1.0180002858396620       0.44754218574214111       0.20029400801885314     
   1.0190002858871594       0.44708700844467114       0.19988679312000546     
   1.0200002859346569       0.44663184747954854       0.19948000718299472     
   1.0210002859821543       0.44617670373993534       0.19907365096023402     
   1.0220002860296518       0.44572157811803254       0.19866772520002937     
   1.0230002860771492       0.44526647150507698       0.19826223064658152     
   1.0240002861246467       0.44481138479133941       0.19785716803998901     
   1.0250002861721441       0.44435631886612137       0.19745253811625013     
   1.0260002862196416       0.44390127461775297       0.19704834160726573     
   1.0270002862671390       0.44344625293359008       0.19664457924084155     
   1.0280002863146365       0.44299125470001172       0.19624125174069065     
   1.0290002863621339       0.44253628080241791       0.19583835982643646     
   1.0300002864096314       0.44208133212522677       0.19543590421361506     
   1.0310002864571288       0.44162640955187221       0.19503388561367796     
   1.0320002865046263       0.44117151396480142       0.19463230473399498     
   1.0330002865521237       0.44071664624547208       0.19423116227785658     
   1.0340002865996212       0.44026180727435010       0.19383045894447698     
   1.0350002866471186       0.43980699793090722       0.19343019542899703     
   1.0360002866946161       0.43935221909361810       0.19303037242248661     
   1.0370002867421135       0.43889747163995829       0.19263099061194799     
   1.0380002867896110       0.43844275644640135       0.19223205068031840     
   1.0390002868371084       0.43798807438841697       0.19183355330647348     
   1.0400002868846059       0.43753342634046788       0.19143549916522964     
   1.0410002869321033       0.43707881317600761       0.19103788892734735     
   1.0420002869796008       0.43662423576747816       0.19064072325953435     
   1.0430002870270982       0.43616969498630753       0.19024400282444853     
   1.0440002870745957       0.43571519170290735       0.18984772828070129     
   1.0450002871220931       0.43526072678666988       0.18945190028286008     
   1.0460002871695906       0.43480630110596691       0.18905651948145277     
   1.0470002872170880       0.43435191552814578       0.18866158652296949     
   1.0480002872645855       0.43389757091952813       0.18826710204986694     
   1.0490002873120829       0.43344326814540701       0.18787306670057122     
   1.0500002873595804       0.43298900807004442       0.18747948110948098     
   1.0510002874070778       0.43253479155666930       0.18708634590697135     
   1.0520002874545753       0.43208061946747489       0.18669366171939683     
   1.0530002875020728       0.43162649266361652       0.18630142916909501     
   1.0540002875495702       0.43117241200520939       0.18590964887439004     
   1.0550002875970677       0.43071837835132543       0.18551832144959551     
   1.0560002876445651       0.43026439255999194       0.18512744750501883     
   1.0570002876920626       0.42981045548818886       0.18473702764696437     
   1.0580002877395600       0.42935656799184641       0.18434706247773702     
   1.0590002877870575       0.42890273092584269       0.18395755259564581     
   1.0600002878345549       0.42844894514400178       0.18356849859500785     
   1.0610002878820524       0.42799521149909098       0.18317990106615162     
   1.0620002879295498       0.42754153084281876       0.18279176059542096     
   1.0630002879770473       0.42708790402583235       0.18240407776517858     
   1.0640002880245447       0.42663433189771571       0.18201685315381025     
   1.0650002880720422       0.42618081530698704       0.18163008733572819     
   1.0660002881195396       0.42572735510109661       0.18124378088137522     
   1.0670002881670371       0.42527395212642405       0.18085793435722802     
   1.0680002882145345       0.42482060722827708       0.18047254832580206     
   1.0690002882620320       0.42436732125088822       0.18008762334565456     
   1.0700002883095294       0.42391409503741345       0.17970315997138919     
   1.0710002883570269       0.42346092942992936       0.17931915875365961     
   1.0720002884045243       0.42300782526943137       0.17893562023917378     
   1.0730002884520218       0.42255478339583108       0.17855254497069772     
   1.0740002884995192       0.42210180464795438       0.17816993348705984     
   1.0750002885470167       0.42164888986353938       0.17778778632315517     
   1.0760002885945141       0.42119603987923393       0.17740610400994922     
   1.0770002886420116       0.42074325553059333       0.17702488707448216     
   1.0780002886895090       0.42029053765207869       0.17664413603987336     
   1.0790002887370065       0.41983788707705422       0.17626385142532533     
   1.0800002887845039       0.41938530463778567       0.17588403374612829     
   1.0810002888320014       0.41893279116543752       0.17550468351366408     
   1.0820002888794988       0.41848034749007129       0.17512580123541083     
   1.0830002889269963       0.41802797444064332       0.17474738741494714     
   1.0840002889744937       0.41757567284500258       0.17436944255195663     
   1.0850002890219912       0.41712344352988856       0.17399196714223214     
   1.0860002890694886       0.41667128732092906       0.17361496167768023     
   1.0870002891169861       0.41621920504263848       0.17323842664632594     
   1.0880002891644835       0.41576719751841540       0.17286236253231704     
   1.0890002892119810       0.41531526557054055       0.17248676981592861     
   1.0900002892594784       0.41486341002017474       0.17211164897356762     
   1.0910002893069759       0.41441163168735690       0.17173700047777754     
   1.0920002893544734       0.41395993139100196       0.17136282479724305     
   1.0930002894019708       0.41350830994889853       0.17098912239679434     
   1.0940002894494683       0.41305676817770759       0.17061589373741248     
   1.0950002894969657       0.41260530689295949       0.17024313927623327     
   1.0960002895444632       0.41215392690905267       0.16987085946655273     
   1.0970002895919606       0.41170262903925164       0.16949905475783164     
   1.0980002896394581       0.41125141409568405       0.16912772559569980     
   1.0990002896869555       0.41080028288933979       0.16875687242196161     
   1.1000002897344530       0.41034923623006847       0.16838649567460054     
   1.1010002897819504       0.40989827492657754       0.16801659578778416     
   1.1020002898294479       0.40944739978643035       0.16764717319186892     
   1.1030002898769453       0.40899661161604395       0.16727822831340511     
   1.1040002899244428       0.40854591122068740       0.16690976157514179     
   1.1050002899719402       0.40809529940447969       0.16654177339603193     
   1.1060002900194377       0.40764477697038776       0.16617426419123718     
   1.1070002900669351       0.40719434472022487       0.16580723437213332     
   1.1080002901144326       0.40674400345464795       0.16544068434631468     
   1.1090002901619300       0.40629375397315659       0.16507461451759989     
   1.1100002902094275       0.40584359707409029       0.16470902528603654     
   1.1110002902569249       0.40539353355462737       0.16434391704790680     
   1.1120002903044224       0.40494356421078220       0.16397929019573190     
   1.1130002903519198       0.40449368983740397       0.16361514511827796     
   1.1140002903994173       0.40404391122817446       0.16325148220056093     
   1.1150002904469147       0.40359422917560639       0.16288830182385189     
   1.1160002904944122       0.40314464447104142       0.16252560436568239     
   1.1170002905419096       0.40269515790464844       0.16216339019984974     
   1.1180002905894071       0.40224577026542124       0.16180165969642205     
   1.1190002906369045       0.40179648234117715       0.16144041322174388     
   1.1200002906844020       0.40134729491855536       0.16107965113844186     
   1.1210002907318994       0.40089820878301452       0.16071937380542950     
   1.1220002907793969       0.40044922471883126       0.16035958157791302     
   1.1230002908268943       0.40000034350909819       0.16000027480739654     
   1.1240002908743918       0.39955156593572239       0.15964145384168790     
   1.1250002909218892       0.39910289277942368       0.15928311902490416     
   1.1260002909693867       0.39865432481973195       0.15892527069747636     
   1.1270002910168841       0.39820586283498666       0.15856790919615621     
   1.1280002910643816       0.39775750760233403       0.15821103485402080     
   1.1290002911118791       0.39730925989772564       0.15785464800047849     
   1.1300002911593765       0.39686112049591721       0.15749874896127491     
   1.1310002912068740       0.39641309017046583       0.15714333805849787     
   1.1320002912543714       0.39596516969372908       0.15678841561058365     
   1.1330002913018689       0.39551735983686265       0.15643398193232230     
   1.1340002913493663       0.39506966136981891       0.15608003733486339     
   1.1350002913968638       0.39462207506134567       0.15572658212572232     
   1.1360002914443612       0.39417460167898366       0.15537361660878543     
   1.1370002914918587       0.39372724198906528       0.15502114108431597     
   1.1380002915393561       0.39327999675671266       0.15466915584895990     
   1.1390002915868536       0.39283286674583612       0.15431766119575183     
   1.1400002916343510       0.39238585271913268       0.15396665741412088     
   1.1410002916818485       0.39193895543808399       0.15361614478989638     
   1.1420002917293459       0.39149217566295502       0.15326612360531403     
   1.1430002917768434       0.39104551415279210       0.15291659413902153     
   1.1440002918243408       0.39059897166542173       0.15256755666608493     
   1.1450002918718383       0.39015254895744850       0.15221901145799424     
   1.1460002919193357       0.38970624678425353       0.15187095878266951     
   1.1470002919668332       0.38926006589999296       0.15152339890446687     
   1.1480002920143306       0.38881400705759644       0.15117633208418466     
   1.1490002920618281       0.38836807100876519       0.15082975857906927     
   1.1500002921093255       0.38792225850397050       0.15048367864282131     
   1.1510002921568230       0.38747657029245258       0.15013809252560195     
   1.1520002922043204       0.38703100712221850       0.14979300047403873     
   1.1530002922518179       0.38658556974004088       0.14944840273123200     
   1.1540002922993153       0.38614025889145598       0.14910429953676066     
   1.1550002923468128       0.38569507532076241       0.14876069112668860     
   1.1560002923943102       0.38525001977101947       0.14841757773357089     
   1.1570002924418077       0.38480509298404592       0.14807495958646022     
   1.1580002924893051       0.38436029570041802       0.14773283691091277     
   1.1590002925368026       0.38391562865946821       0.14739120992899468     
   1.1600002925843000       0.38347109259928353       0.14705007885928828     
   1.1610002926317975       0.38302668825670422       0.14670944391689847     
   1.1620002926792949       0.38258241636732215       0.14636930531345904     
   1.1630002927267924       0.38213827766547909       0.14602966325713879     
   1.1640002927742898       0.38169427288426577       0.14569051795264834     
   1.1650002928217873       0.38125040275551986       0.14535186960124610     
   1.1660002928692847       0.38080666800982482       0.14501371840074495     
   1.1670002929167822       0.38036306937650832       0.14467606454551848     
   1.1680002929642797       0.37991960758364074       0.14433890822650758     
   1.1690002930117771       0.37947628335803385       0.14400224963122679     
   1.1700002930592746       0.37903309742523938       0.14366608894377100     
   1.1710002931067720       0.37859005050954736       0.14333042634482163     
   1.1720002931542695       0.37814714333398525       0.14299526201165358     
   1.1730002932017669       0.37770437662031536       0.14266059611814103     
   1.1740002932492644       0.37726175108903504       0.14232642883476504     
   1.1750002932967618       0.37681926745937394       0.14199276032861918     
   1.1760002933442593       0.37637692644929344       0.14165959076341683     
   1.1770002933917567       0.37593472877548478       0.14132692029949731     
   1.1780002934392542       0.37549267515336809       0.14099474909383281     
   1.1790002934867516       0.37505076629709072       0.14066307730003497     
   1.1800002935342491       0.37460900291952581       0.14033190506836130     
   1.1810002935817465       0.37416738573227110       0.14000123254572214     
   1.1820002936292440       0.37372591544564771       0.13967105987568743     
   1.1830002936767414       0.37328459276869874       0.13934138719849326     
   1.1840002937242389       0.37284341840918800       0.13901221465104882     
   1.1850002937717363       0.37240239307359813       0.13868354236694269     
   1.1860002938192338       0.37196151746713019       0.13835537047645019     
   1.1870002938667312       0.37152079229370155       0.13802769910653973     
   1.1880002939142287       0.37108021825594517       0.13770052838087990     
   1.1890002939617261       0.37063979605520808       0.13737385841984623     
   1.1900002940092236       0.37019952639154990       0.13704768934052786     
   1.1910002940567210       0.36975940996374218       0.13672202125673477     
   1.1920002941042185       0.36931944746926654       0.13639685427900433     
   1.1930002941517159       0.36887963960431336       0.13607218851460812     
   1.1940002941992134       0.36843998706378117       0.13574802406755923     
   1.1950002942467108       0.36800049054127482       0.13542436103861891     
   1.1960002942942083       0.36756115072910434       0.13510119952530336     
   1.1970002943417057       0.36712196831828425       0.13477853962189132     
   1.1980002943892032       0.36668294399853146       0.13445638141943017     
   1.1990002944367006       0.36624407845826484       0.13413472500574367     
   1.2000002944841981       0.36580537238460348       0.13381357046543843     
   1.2010002945316955       0.36536682646336599       0.13349291787991141     
   1.2020002945791930       0.36492844137906894       0.13317276732735656     
   1.2030002946266904       0.36449021781492580       0.13285311888277204     
   1.2040002946741879       0.36405215645284578       0.13253397261796729     
   1.2050002947216853       0.36361425797343244       0.13221532860156987     
   1.2060002947691828       0.36317652305598319       0.13189718689903310     
   1.2070002948166803       0.36273895237848730       0.13157954757264248     
   1.2080002948641777       0.36230154661762554       0.13126241068152350     
   1.2090002949116752       0.36186430644876832       0.13094577628164811     
   1.2100002949591726       0.36142723254597542       0.13062964442584260     
   1.2110002950066701       0.36099032558199395       0.13031401516379401     
   1.2120002950541675       0.36055358622825801       0.12999888854205788     
   1.2130002951016650       0.36011701515488703       0.12968426460406512     
   1.2140002951491624       0.35968061303068483       0.12937014339012926     
   1.2150002951966599       0.35924438052313928       0.12905652493745409     
   1.2160002952441573       0.35880831829841997       0.12874340928014025     
   1.2170002952916548       0.35837242702137778       0.12843079644919275     
   1.2180002953391522       0.35793670735554423       0.12811868647252850     
   1.2190002953866497       0.35750115996312937       0.12780707937498301     
   1.2200002954341471       0.35706578550502205       0.12749597517831843     
   1.2210002954816446       0.35663058464078767       0.12718537390123003     
   1.2220002955291420       0.35619555802866809       0.12687527555935427     
   1.2230002955766395       0.35576070632558005       0.12656568016527561     
   1.2240002956241369       0.35532603018711445       0.12625658772853418     
   1.2250002956716344       0.35489153026753489       0.12594799825563263     
   1.2260002957191318       0.35445720721977741       0.12563991175004421     
   1.2270002957666293       0.35402306169544889       0.12533232821221962     
   1.2280002958141267       0.35358909434482638       0.12502524763959452     
   1.2290002958616242       0.35315530581685584       0.12471867002659696     
   1.2300002959091216       0.35272169675915166       0.12441259536465493     
   1.2310002959566191       0.35228826781799516       0.12410702364220348     
   1.2320002960041165       0.35185501963833393       0.12380195484469236     
   1.2330002960516140       0.35142195286378097       0.12349738895459350     
   1.2340002960991114       0.35098906813661362       0.12319332595140840     
   1.2350002961466089       0.35055636609777252       0.12288976581167552     
   1.2360002961941063       0.35012384738686109       0.12258670850897799     
   1.2370002962416038       0.34969151264214426       0.12228415401395094     
   1.2380002962891012       0.34925936250054779       0.12198210229428905     
   1.2390002963365987       0.34882739759765707       0.12168055331475393     
   1.2400002963840961       0.34839561856771645       0.12137950703718177     
   1.2410002964315936       0.34796402604362858       0.12107896342049103     
   1.2420002964790910       0.34753262065695295       0.12077892242068956     
   1.2430002965265885       0.34710140303790565       0.12047938399088262     
   1.2440002965740860       0.34667037381535820       0.12018034808128020     
   1.2450002966215834       0.34623953361683674       0.11988181463920462     
   1.2460002966690809       0.34580888306852120       0.11958378360909817     
   1.2470002967165783       0.34537842279524450       0.11928625493253067     
   1.2480002967640758       0.34494815342049162       0.11898922854820702     
   1.2490002968115732       0.34451807556639891       0.11869270439197495     
   1.2500002968590707       0.34408818985375345       0.11839668239683268     
   1.2510002969065681       0.34365849690199174       0.11810116249293627     
   1.2520002969540656       0.34322899732919948       0.11780614460760762     
   1.2530002970015630       0.34279969175211039       0.11751162866534190     
   1.2540002970490605       0.34237058078610549       0.11721761458781518     
   1.2550002970965579       0.34194166504521251       0.11692410229389230     
   1.2560002971440554       0.34151294514210501       0.11663109169963443     
   1.2570002971915528       0.34108442168810171       0.11633858271830678     
   1.2580002972390503       0.34065609529316548       0.11604657526038624     
   1.2590002972865477       0.34022796656590298       0.11575506923356919     
   1.2600002973340452       0.33980003611356369       0.11546406454277919     
   1.2610002973815426       0.33937230454203926       0.11517356109017464     
   1.2620002974290401       0.33894477245586274       0.11488355877515657     
   1.2630002974765375       0.33851744045820797       0.11459405749437639     
   1.2640002975240350       0.33809030915088889       0.11430505714174362     
   1.2650002975715324       0.33766337913435862       0.11401655760843361     
   1.2660002976190299       0.33723665100770894       0.11372855878289528     
   1.2670002976665273       0.33681012536866983       0.11344106055085909     
   1.2680002977140248       0.33638380281360841       0.11315406279534458     
   1.2690002977615222       0.33595768393752867       0.11286756539666841     
   1.2700002978090197       0.33553176933407053       0.11258156823245191     
   1.2710002978565171       0.33510605959550910       0.11229607117762890     
   1.2720002979040146       0.33468055531275437       0.11201107410445364     
   1.2730002979515120       0.33425525707535025       0.11172657688250849     
   1.2740002979990095       0.33383016547147432       0.11144257937871192     
   1.2750002980465069       0.33340528108793693       0.11115908145732624     
   1.2760002980940044       0.33298060451018074       0.11087608297996540     
   1.2770002981415018       0.33255613632227993       0.11059358380560283     
   1.2780002981889993       0.33213187710693992       0.11031158379057944     
   1.2790002982364967       0.33170782744549659       0.11003008278861134     
   1.2800002982839942       0.33128398791791541       0.10974908065079753     
   1.2810002983314916       0.33086035910279155       0.10946857722562818     
   1.2820002983789891       0.33043694157734893       0.10918857235899231     
   1.2830002984264866       0.33001373591743938       0.10890906589418542     
   1.2840002984739840       0.32959074269754257       0.10863005767191772     
   1.2850002985214815       0.32916796249076535       0.10835154753032190     
   1.2860002985689789       0.32874539586884111       0.10807353530496105     
   1.2870002986164764       0.32832304340212931       0.10779602082883649     
   1.2880002986639738       0.32790090565961499       0.10751900393239573     
   1.2890002987114713       0.32747898320890828       0.10724248444354043     
   1.2900002987589687       0.32705727661624379       0.10696646218763420     
   1.2910002988064662       0.32663578644648011       0.10669093698751056     
   1.2920002988539636       0.32621451326309958       0.10641590866348097     
   1.2930002989014611       0.32579345762820738       0.10614137703334256     
   1.2940002989489585       0.32537262010253148       0.10586734191238628     
   1.2950002989964560       0.32495200124542212       0.10559380311340481     
   1.2960002990439534       0.32453160161485090       0.10532076044670029     
   1.2970002990914509       0.32411142176741092       0.10504821372009253     
   1.2980002991389483       0.32369146225831597       0.10477616273892679     
